CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location
1965186,14000080947,201480947,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/16/2014 12:28:00 PM,RENTON AV S / S HENDERSON ST,S,S2,11800.4000,-122.276403265,47.52331044,"(47.52331044, -122.276403265)"
1965244,14000080929,201480929,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/16/2014 01:13:00 PM,XX BLOCK OF PIKE ST,M,M3,8100.1011,-122.340797593,47.608493101,"(47.608493101, -122.340797593)"
1965246,14000080883,201480883,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/16/2014 01:18:00 PM,26XX BLOCK OF SW HOLDEN ST,F,F1,10700.2007,-122.366323826,47.533705284,"(47.533705284, -122.366323826)"
1965296,14000080945,201480945,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/16/2014 03:02:00 PM,17XX BLOCK OF CALIFORNIA AV SW,W,W1,9600.4011,-122.386298434,47.587407002,"(47.587407002, -122.386298434)"
1965308,14000080940,201480940,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/16/2014 03:55:00 PM,130XX BLOCK OF LAKE CITY WY NE,L,L1,100.3002,-122.292840979,47.723795092,"(47.723795092, -122.292840979)"
1965467,14000081245,201481245,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/16/2014 09:25:00 PM,BELMONT AV / E PINE ST,E,E2,8400.1014,-122.324475898,47.615224054,"(47.615224054, -122.324475898)"
1965566,14000081407,201481407,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 01:22:00 AM,14XX BLOCK OF E OLIVE WY,E,E1,7400.5009,-122.326536784,47.617406613,"(47.617406613, -122.326536784)"
1965610,14000081438,201481438,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 03:09:00 AM,CARLETON AV S / S BAILEY ST,O,O3,10900.2076,-122.320156052,47.547355687,"(47.547355687, -122.320156052)"
1965921,14000081622,201481622,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 08:35:00 AM,BROADWAY / E PINE ST,C,C2,8400.1000,-122.32080217,47.615233745,"(47.615233745, -122.32080217)"
1965767,14000081512,201481512,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 10:57:00 AM,35XX BLOCK OF S WEBSTER ST,S,S2,11000.2003,-122.287310332,47.535217576,"(47.535217576, -122.287310332)"
1965793,14000081539,201481539,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 11:56:00 AM,19XX BLOCK OF NE PACIFIC ST,U,U2,5302.2000,-122.309118316,47.651301389,"(47.651301389, -122.309118316)"
1965908,14000081989,201481989,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 02:23:00 PM,BEACON AV S / S CLOVERDALE ST,O,O3,11700.3003,-122.287941544,47.526119136,"(47.526119136, -122.287941544)"
1965946,14000081980,201481980,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 03:27:00 PM,2XX BLOCK OF JAMES ST,K,K2,8100.2034,-122.331963983,47.602537391,"(47.602537391, -122.331963983)"
1966116,14000081819,201481819,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 04:20:00 PM,15XX BLOCK OF BROADWAY,E,E2,8400.1016,-122.320789513,47.614655487,"(47.614655487, -122.320789513)"
1966081,14000081843,201481843,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 04:54:00 PM,2XX BLOCK OF YESLER WY,K,K2,9200.2002,-122.331124147,47.601717574,"(47.601717574, -122.331124147)"
1966151,14000082039,201482039,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 06:30:00 PM,15XX BLOCK OF BROADWAY,C,C2,7500.4008,-122.320789513,47.614655487,"(47.614655487, -122.320789513)"
1966190,14000081984,201481984,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 07:09:00 PM,INTERLAKEN PL E / 24 AV E,C,C3,6200.3000,-122.301595886,47.633594,"(47.633594, -122.301595886)"
1966367,14000082351,201482351,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 10:03:00 PM,12XX BLOCK OF 1 AV,M,M3,8100.1022,-122.337870639,47.606478385,"(47.606478385, -122.337870639)"
1966354,14000082466,201482466,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 10:35:00 PM,4XX BLOCK OF N 36 ST,J,J2,4900.3007,-122.352884936,47.651885641,"(47.651885641, -122.352884936)"
1966410,14000082440,201482440,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/17/2014 11:36:00 PM,3XX BLOCK OF 9 AV,E,E3,8500.3001,-122.323443935,47.604128077,"(47.604128077, -122.323443935)"
1966452,14000082406,201482406,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/18/2014 01:05:00 AM,43XX BLOCK OF S WEBSTER ST,S,S2,11101.3003,-122.278495685,47.535217087,"(47.535217087, -122.278495685)"
1966474,14000082559,201482559,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/18/2014 01:49:00 AM,20XX BLOCK OF 7 AV,M,M2,7200.1061,-122.33829513,47.615554406,"(47.615554406, -122.33829513)"
1966454,14000082634,201482634,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/18/2014 02:14:00 AM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336165509,47.616053296,"(47.616053296, -122.336165509)"
1966484,14000082582,201482582,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/18/2014 02:48:00 AM,52XX BLOCK OF BALLARD AV NW,J,J2,4700.5017,-122.38266633,47.665957388,"(47.665957388, -122.38266633)"
1966889,14000083089,201483089,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/18/2014 05:15:00 PM,87 1 / 2 S WASHINGTON ST,K,K3,9200.2012,-122.334704049,47.600781754,"(47.600781754, -122.334704049)"
1967173,14000083409,201483409,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/18/2014 10:05:00 PM,MARTIN LUTHER KING JR WY / E JEFFERSON ST,G,G3,8800.2004,-122.296791988,47.606170202,"(47.606170202, -122.296791988)"
1967242,14000083684,201483684,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/19/2014 12:17:00 AM,14XX BLOCK OF BOYLSTON AV,E,E2,8400.1018,-122.323420262,47.613528372,"(47.613528372, -122.323420262)"
1967330,14000083683,201483683,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/19/2014 03:43:00 AM,103XX BLOCK OF AURORA AV N,N,N2,1300.4008,-122.34467475,47.703421658,"(47.703421658, -122.34467475)"
1967417,14000083836,201483836,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/19/2014 07:43:00 AM,2 AV N / THOMAS ST,D,D1,7100.2001,-122.352822058,47.620925414,"(47.620925414, -122.352822058)"
1967650,14000084062,201484062,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/19/2014 02:39:00 PM,22XX BLOCK OF 5 AV,M,M2,7200.1055,-122.342424914,47.615648964,"(47.615648964, -122.342424914)"
1967776,14000084374,201484374,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/19/2014 05:44:00 PM,107XX BLOCK OF 30 AV NE,L,L2,1000.2000,-122.296227489,47.70754336,"(47.70754336, -122.296227489)"
1967818,14000084480,201484480,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/19/2014 05:58:00 PM,4XX BLOCK OF PINE ST,M,M2,8100.2001,-122.337320424,47.611321239,"(47.611321239, -122.337320424)"
1967885,14000084513,201484513,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/19/2014 07:15:00 PM,48XX BLOCK OF SAND POINT WY NE,L,L3,4100.4008,-122.283154851,47.664582315,"(47.664582315, -122.283154851)"
1967882,14000084567,201484567,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/19/2014 07:53:00 PM,5XX BLOCK OF 16 AV,G,G1,8700.3009,-122.311547833,47.607109049,"(47.607109049, -122.311547833)"
1968010,14000084688,201484688,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/19/2014 10:41:00 PM,S HENDERSON ST / RAINIER AV S,S,S2,11800.4000,-122.269987093,47.523306764,"(47.523306764, -122.269987093)"
1968043,14000084555,201484555,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/19/2014 10:54:00 PM,4XX BLOCK OF NE RAVENNA BV,J,J1,3600.4002,-122.324167658,47.678339629,"(47.678339629, -122.324167658)"
1968093,14000084777,201484777,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/20/2014 12:01:00 AM,WESTERN AV / VIRGINIA ST,M,M3,8100.1003,-122.343640321,47.610318116,"(47.610318116, -122.343640321)"
1968129,14000084885,201484885,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/20/2014 02:06:00 AM,E PIKE ST / BROADWAY,C,C2,8400.1017,-122.320781185,47.614074153,"(47.614074153, -122.320781185)"
1968243,14000085004,201485004,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/20/2014 08:35:00 AM,1XX BLOCK OF S WASHINGTON ST,K,K3,9200.2013,-122.333529121,47.600882389,"(47.600882389, -122.333529121)"
1968254,14000085008,201485008,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/20/2014 08:56:00 AM,5XX BLOCK OF BROADWAY E,E,E1,7500.3004,-122.320933327,47.62369898,"(47.62369898, -122.320933327)"
1968388,14000085103,201485103,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/20/2014 12:16:00 PM,32XX BLOCK OF 64 AV SW,W,W1,9701.3007,-122.414679199,47.57511179,"(47.57511179, -122.414679199)"
1968384,14000085148,201485148,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/20/2014 12:39:00 PM,68XX BLOCK OF 62 AV NE,L,L3,4000.1000,-122.262228092,47.678890739,"(47.678890739, -122.262228092)"
1968518,14000085467,201485467,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/20/2014 03:58:00 PM,20XX BLOCK OF 3 AV,M,M2,7200.1066,-122.341542599,47.61278241,"(47.61278241, -122.341542599)"
1968615,14000085568,201485568,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/20/2014 05:33:00 PM,BELLEVUE AV / E OLIVE ST,E,E1,8400.1005,-122.326791002,47.616339853,"(47.616339853, -122.326791002)"
1968641,14000085567,201485567,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/20/2014 06:14:00 PM,15XX BLOCK OF 3 AV,K,K1,8100.2005,-122.338247302,47.6102463,"(47.6102463, -122.338247302)"
1968704,14000085744,201485744,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/20/2014 08:12:00 PM,18XX BLOCK OF YALE AV,D,D2,7300.2020,-122.330349054,47.617889222,"(47.617889222, -122.330349054)"
1968750,14000085810,201485810,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/20/2014 08:18:00 PM,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.336165509,47.616053296,"(47.616053296, -122.336165509)"
1968759,14000085759,201485759,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/20/2014 08:29:00 PM,6 AV S / S MASSACHUSETTS ST,K,K3,9300.2029,-122.325972272,47.58822584,"(47.58822584, -122.325972272)"
1971433,14000085792,201485792,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/20/2014 09:55:00 PM,39XX BLOCK OF SW RAYMOND ST,W,W3,10600.7010,-122.382433748,47.548430175,"(47.548430175, -122.382433748)"
1968969,14000086020,201486020,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/21/2014 01:12:00 AM,15XX BLOCK OF 4 AV,K,K1,8100.2005,-122.336890511,47.610440244,"(47.610440244, -122.336890511)"
1968987,14000086054,201486054,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/21/2014 02:41:00 AM,26XX BLOCK OF 4 AV,M,M1,7200.2007,-122.347572039,47.617519318,"(47.617519318, -122.347572039)"
1968998,14000085846,201485846,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/21/2014 03:01:00 AM,22XX BLOCK OF AIRPORT WY S,O,O2,9300.3010,-122.321395507,47.583365194,"(47.583365194, -122.321395507)"
1969058,14000086170,201486170,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/21/2014 07:56:00 AM,27XX BLOCK OF AIRPORT WY S,O,O2,9300.3031,-122.321397899,47.579655217,"(47.579655217, -122.321397899)"
1969395,14000086489,201486489,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/21/2014 03:39:00 PM,5XX BLOCK OF 3 AV,K,K2,8100.2035,-122.331082198,47.602412416,"(47.602412416, -122.331082198)"
1969380,14000086600,201486600,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/21/2014 03:57:00 PM,72XX BLOCK OF 54 AV S,R,R3,11102.2003,-122.26620229,47.53724928,"(47.53724928, -122.26620229)"
1969390,14000086517,201486517,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/21/2014 04:25:00 PM,5XX BLOCK OF 3 AV,K,K2,8100.2036,-122.331082198,47.602412416,"(47.602412416, -122.331082198)"
1969829,14000087137,201487137,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/22/2014 12:40:00 AM,19XX BLOCK OF 4 AV S,O,O2,9300.3012,-122.329058002,47.585073699,"(47.585073699, -122.329058002)"
1969886,14000087150,201487150,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/22/2014 01:43:00 AM,6XX BLOCK OF NW 65 ST,B,B3,3400.4008,-122.364265047,47.675990618,"(47.675990618, -122.364265047)"
1969888,14000087041,201487041,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/22/2014 02:41:00 AM,59XX BLOCK OF RAINIER AV S,R,R3,10300.2011,-122.277071904,47.549324687,"(47.549324687, -122.277071904)"
1969945,14000087324,201487324,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/22/2014 04:25:00 AM,12XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7000.1016,-122.356615682,47.630005584,"(47.630005584, -122.356615682)"
1971406,14000087438,201487438,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/22/2014 09:17:00 AM,8XX BLOCK OF ROY ST,D,D1,6700.2001,-122.340385375,47.625395712,"(47.625395712, -122.340385375)"
1971405,14000087440,201487440,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/22/2014 10:09:00 AM,1XX BLOCK OF S WASHINGTON ST,K,K3,9200.2013,-122.333529121,47.600882389,"(47.600882389, -122.333529121)"
1971421,14000087329,201487329,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/22/2014 12:11:00 PM,120XX BLOCK OF 28 AV NE,L,L2,700.3005,-122.297995368,47.716531878,"(47.716531878, -122.297995368)"
1971098,14000087829,201487829,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/22/2014 05:51:00 PM,5XX BLOCK OF 3 AV,K,K2,8100.2035,-122.331082198,47.602412416,"(47.602412416, -122.331082198)"
1971000,14000087959,201487959,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/22/2014 07:24:00 PM,S KING ST / 5 AV S,K,K2,9100.2005,-122.327673502,47.598354414,"(47.598354414, -122.327673502)"
1970867,14000088145,201488145,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 12:24:00 AM,4XX BLOCK OF MINOR AV N,D,D2,7300.1010,-122.332996526,47.622544758,"(47.622544758, -122.332996526)"
1970824,14000088197,201488197,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 01:00:00 AM,90XX BLOCK OF SEWARD PARK AV S,S,S3,11800.6013,-122.264496404,47.522408654,"(47.522408654, -122.264496404)"
1970729,14000088317,201488317,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 02:13:00 AM,23XX BLOCK OF CALIFORNIA AV SW,W,W1,9600.2013,-122.386512384,47.582095307,"(47.582095307, -122.386512384)"
1970752,14000088289,201488289,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 02:43:00 AM,14XX BLOCK OF BROADWAY,E,E2,7500.4009,-122.320771375,47.613519513,"(47.613519513, -122.320771375)"
1970662,14000088390,201488390,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 03:54:00 AM,20XX BLOCK OF WESTLAKE AV,M,M2,7200.1061,-122.337879035,47.615886612,"(47.615886612, -122.337879035)"
1970705,14000088351,201488351,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 04:43:00 AM,XX BLOCK OF BLANCHARD ST,M,M1,8002.2001,-122.345642818,47.61227403,"(47.61227403, -122.345642818)"
1970620,14000088462,201488462,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 04:57:00 AM,1XX BLOCK OF BELL ST,M,M1,8001.2007,-122.346083208,47.613707494,"(47.613707494, -122.346083208)"
1970669,14000088383,201488383,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 07:02:00 AM,4XX BLOCK OF MINOR AV N,D,D2,7300.1010,-122.332996526,47.622544758,"(47.622544758, -122.332996526)"
1970545,14000088583,201488583,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 11:27:00 AM,17XX BLOCK OF BELLEVUE AV,E,E1,7400.5009,-122.326803608,47.616709299,"(47.616709299, -122.326803608)"
1970567,14000088545,201488545,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 01:29:00 PM,S ORCAS ST / BEACON AV S,R,R2,10400.3003,-122.302059373,47.551029452,"(47.551029452, -122.302059373)"
1970415,14000088751,201488751,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 03:11:00 PM,3XX BLOCK OF MARION ST,K,K1,8100.2027,-122.33281148,47.605142389,"(47.605142389, -122.33281148)"
1970506,14000088641,201488641,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 03:25:00 PM,2XX BLOCK OF NE 94 ST,N,N3,1900.4003,-122.327772676,47.696815058,"(47.696815058, -122.327772676)"
1970410,14000088760,201488760,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 04:26:00 PM,3 AV / YESLER WY,K,K2,8100.2042,-122.33026735,47.601714919,"(47.601714919, -122.33026735)"
1970289,14000088923,201488923,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 07:07:00 PM,5 AV / OLIVE WY,M,M2,8100.2001,-122.33739473,47.612663004,"(47.612663004, -122.33739473)"
1970338,14000088858,201488858,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,03/23/2014 07:29:00 PM,S HORTON ST / COLORADO AV S,O,O2,9300.3042,-122.336791487,47.574384238,"(47.574384238, -122.336791487)"
